simulation_ts,exchange,symbol,order_id,client_order_id,side,type,qty,price,realized_pnl,equity
1767791812908000000,OKX,BTC-USDT,992,69da771dG7627539949767623648,BUY,LIMIT,1,91909.8,-19.45,71786
1767791937008000000,OKX,BTC-USDT,993,69da771dG7627539949767623649,BUY,LIMIT,1,91924.1,-33.75,71756.75
1767792064518000000,OKX,BTC-USDT,994,69da771dG7627539949767623650,BUY,LIMIT,1,92068,-177.65,71612.8
1767792192908000000,OKX,BTC-USDT,995,69da771dG7627539949767623651,BUY,LIMIT,1,92074.8,0,71612.75
1767792324008000000,OKX,BTC-USDT,996,69da771dG7627539949767623652,BUY,LIMIT,1,92125,0,71662.9
1767792449708000000,OKX,BTC-USDT,997,69da771dG7627539949767623653,BUY,LIMIT,1,92219.6,0,71852.05
1767792577208000000,OKX,BTC-USDT,998,69da771dG7627539949767623654,BUY,LIMIT,1,92190.5,0,71764.7
1767792697308000000,OKX,BTC-USDT,999,69da771dG7627539949767623655,SELL,LIMIT,1,92189.7,37.225,71761.85
1767792816108000000,OKX,BTC-USDT,1000,69da771dG7627539949767623656,SELL,LIMIT,1,92123,-29.475,71561.7
1767792939408000000,OKX,BTC-USDT,1001,69da771dG7627539949767623657,SELL,LIMIT,1,92079.7,-72.775,71475.05
1767793057008000000,OKX,BTC-USDT,1002,69da771dG7627539949767623658,BUY,LIMIT,1,92074.8,0,71470
1767793180908000000,OKX,BTC-USDT,1003,69da771dG7627539949767623659,BUY,LIMIT,1,92067.1,0,71454.55
1767793302308000000,OKX,BTC-USDT,1004,69da771dG7627539949767623660,BUY,LIMIT,1,92110,0,71583.2
1767793440708000000,OKX,BTC-USDT,1005,69da771dG7627539949767623661,BUY,LIMIT,1,92120,0,71623.15
1767793554808000000,OKX,BTC-USDT,1006,69da771dG7627539949767623662,SELL,LIMIT,1,92080.1,-24.775,71431.7
1767793675008000000,OKX,BTC-USDT,1007,69da771dG7627539949767623663,SELL,LIMIT,1,92031.2,-73.675,71228.45
1767793789208000000,OKX,BTC-USDT,1008,69da771dG7627539949767623664,SELL,LIMIT,1,92080.3,-24.575,71384.9
1767793904808000000,OKX,BTC-USDT,1009,69da771dG7627539949767623665,BUY,LIMIT,1,92018,0,71250.85
1767794031508000000,OKX,BTC-USDT,1010,69da771dG7627539949767623666,SELL,LIMIT,1,92054.3,-21.61666667,71366.4
1767794161908000000,OKX,BTC-USDT,1011,69da771dG7627539949767623667,BUY,LIMIT,1,92016.9,0,71284.65
1767794320008000000,OKX,BTC-USDT,1012,69da771dG7627539949767623668,SELL,LIMIT,1,92011.4,-44.84444444,71269.3
1767794441008000000,OKX,BTC-USDT,1013,69da771dG7627539949767623669,SELL,LIMIT,1,92000,-56.24444444,71249.15
1767794565108000000,OKX,BTC-USDT,1014,69da771dG7627539949767623670,SELL,LIMIT,1,91804,-252.2444444,71049.8
1767794689708000000,OKX,BTC-USDT,1015,69da771dG7627539949767623671,BUY,LIMIT,1,91806,0,71055.75
1767794811902000000,OKX,BTC-USDT,1016,69da771dG7627539949767623672,BUY,LIMIT,1,91700,0,70943.7
1767794934102000000,OKX,BTC-USDT,1017,69da771dG7627539949767623673,SELL,LIMIT,1,91635.5,-117.5,70814.85
1767795040604000000,OKX,BTC-USDT,1018,69da771dG7627539949767623674,BUY,LIMIT,1,91652.3,0,70831.5
1767795167404000000,OKX,BTC-USDT,1019,69da771dG7627539949767623675,BUY,LIMIT,1,91650.5,0,70827.85
1767795287404000000,OKX,BTC-USDT,1020,69da771dG7627539949767623676,BUY,LIMIT,1,91651.8,0,70831.7
1767795413104000000,OKX,BTC-USDT,1021,69da771dG7627539949767623677,SELL,LIMIT,1,91581.9,-95,70552.45
1767795532604000000,OKX,BTC-USDT,1022,69da771dG7627539949767623678,BUY,LIMIT,1,91514,0,70348.4
1767795654504000000,OKX,BTC-USDT,1023,69da771dG7627539949767623679,SELL,LIMIT,1,91586,-50.175,70636.75
1767795789104000000,OKX,BTC-USDT,1024,69da771dG7627539949767623680,BUY,LIMIT,1,91499.8,0,70377.8
1767795912204000000,OKX,BTC-USDT,1025,69da771dG7627539949767623681,SELL,LIMIT,1,91529.5,-72.58125,70496.95
1767796039904000000,OKX,BTC-USDT,1026,69da771dG7627539949767623682,BUY,LIMIT,1,91496.1,0,70396.4
1767796165304000000,OKX,BTC-USDT,1027,69da771dG7627539949767623683,BUY,LIMIT,1,91502.7,0,70422.75
1767796287904000000,OKX,BTC-USDT,1028,69da771dG7627539949767623684,SELL,LIMIT,1,91413.4,-147.60875,70030.3
1767796411604000000,OKX,BTC-USDT,1029,69da771dG7627539949767623685,BUY,LIMIT,1,91528.8,0,70437.85
1767796531804000000,OKX,BTC-USDT,1030,69da771dG7627539949767623686,BUY,LIMIT,1,91518.8,0,70387.8
1767796654904000000,OKX,BTC-USDT,1031,69da771dG7627539949767623687,BUY,LIMIT,1,91624.6,0,71022.55
1767796773704000000,OKX,BTC-USDT,1032,69da771dG7627539949767623688,BUY,LIMIT,1,91691.5,0,71490.8
1767796897604000000,OKX,BTC-USDT,1033,69da771dG7627539949767623689,SELL,LIMIT,1,91933.9,357.933125,73430.75
1767797020704000000,OKX,BTC-USDT,1034,69da771dG7627539949767623690,SELL,LIMIT,1,91926.4,350.433125,73378.2
1767797142704000000,OKX,BTC-USDT,1035,69da771dG7627539949767623691,BUY,LIMIT,1,91856.1,0,72957.15
1767797263804000000,OKX,BTC-USDT,1036,69da771dG7627539949767623692,SELL,LIMIT,1,91926.8,310.8141071,73451.3
1767797384804000000,OKX,BTC-USDT,1037,69da771dG7627539949767623693,SELL,LIMIT,1,91840,224.0141071,72970.95
1767797506904000000,OKX,BTC-USDT,1038,69da771dG7627539949767623694,BUY,LIMIT,1,91823.9,0,72849.4
1767797627604000000,OKX,BTC-USDT,1039,69da771dG7627539949767623695,BUY,LIMIT,1,91937.9,0,73533.35
1767797751304000000,OKX,BTC-USDT,1040,69da771dG7627539949767623696,BUY,LIMIT,1,92065,0,74423
1767797874704000000,OKX,BTC-USDT,1041,69da771dG7627539949767623697,BUY,LIMIT,1,91916.7,0,73236.55
1767798003004000000,OKX,BTC-USDT,1042,69da771dG7627539949767623698,SELL,LIMIT,1,91925.8,167.6411706,73319.3
1767798120804000000,OKX,BTC-USDT,1043,69da771dG7627539949767623699,SELL,LIMIT,1,91697.1,-61.05882937,71489.65
1767798240604000000,OKX,BTC-USDT,1044,69da771dG7627539949767623700,BUY,LIMIT,1,91443.9,0,69822.1
1767798361903000000,OKX,BTC-USDT,1045,69da771dG7627539949767623701,BUY,LIMIT,1,91638.4,0,71272.45
1767798478803000000,OKX,BTC-USDT,1046,69da771dG7627539949767623702,SELL,LIMIT,1,91705.5,-4.434645062,71877.2
1767798600803000000,OKX,BTC-USDT,1047,69da771dG7627539949767623703,BUY,LIMIT,1,91684.2,0,71705.95
1767798723603000000,OKX,BTC-USDT,1048,69da771dG7627539949767623704,SELL,LIMIT,1,91635.7,-71.37524005,71270.3
1767798845503000000,OKX,BTC-USDT,1049,69da771dG7627539949767623705,BUY,LIMIT,1,91634,0,71239.65
1767798967203000000,OKX,BTC-USDT,1050,69da771dG7627539949767623706,SELL,LIMIT,1,91480,-218.9557689,69870.7
1767799088903000000,OKX,BTC-USDT,1051,69da771dG7627539949767623707,BUY,LIMIT,1,91156.3,0,67280.25
1767799202903000000,OKX,BTC-USDT,1052,69da771dG7627539949767623708,SELL,LIMIT,1,91112,-526.6606835,66882.4
1767799318803000000,OKX,BTC-USDT,1053,69da771dG7627539949767623709,SELL,LIMIT,1,91264.3,-374.3606835,68100.75
1767799441203000000,OKX,BTC-USDT,1054,69da771dG7627539949767623710,SELL,LIMIT,1,91280,-358.6606835,68252.6
1767799559803000000,OKX,BTC-USDT,1055,69da771dG7627539949767623711,BUY,LIMIT,1,91154.4,0,67456.35
1767799680203000000,OKX,BTC-USDT,1056,69da771dG7627539949767623712,BUY,LIMIT,1,91153.9,0,67295.2
1767799796503000000,OKX,BTC-USDT,1057,69da771dG7627539949767623713,BUY,LIMIT,1,91240.3,0,68143.95
1767799920203000000,OKX,BTC-USDT,1058,69da771dG7627539949767623714,SELL,LIMIT,1,91098.5,-388.2293446,66868.6
1767800038303000000,OKX,BTC-USDT,1059,69da771dG7627539949767623715,BUY,LIMIT,1,91170,0,67439.75
1767800158503000000,OKX,BTC-USDT,1060,69da771dG7627539949767623716,BUY,LIMIT,1,91240.3,0,67984.4
1767800280203000000,OKX,BTC-USDT,1061,69da771dG7627539949767623717,SELL,LIMIT,1,91320,-110.4134756,68845.15
1767800402203000000,OKX,BTC-USDT,1062,69da771dG7627539949767623718,SELL,LIMIT,1,91265.7,-164.7134756,68381.6
1767800522203000000,OKX,BTC-USDT,1063,69da771dG7627539949767623719,SELL,LIMIT,1,91352.5,-77.91347564,69123.55
1767800644203000000,OKX,BTC-USDT,1064,69da771dG7627539949767623720,BUY,LIMIT,1,91325.4,0,68885.5
1767800765303000000,OKX,BTC-USDT,1065,69da771dG7627539949767623721,SELL,LIMIT,1,91292.3,-124.9867912,68621.45
1767800895103000000,OKX,BTC-USDT,1066,69da771dG7627539949767623722,SELL,LIMIT,1,91377.2,-40.08679119,69255.3
1767800998103000000,OKX,BTC-USDT,1067,69da771dG7627539949767623723,SELL,LIMIT,1,91423.2,5.913208811,69491.65
1767801116403000000,OKX,BTC-USDT,1068,69da771dG7627539949767623724,BUY,LIMIT,1,91489.2,0,69821.1
1767801235703000000,OKX,BTC-USDT,1069,69da771dG7627539949767623725,BUY,LIMIT,1,91358.1,0,69034.45
1767801359803000000,OKX,BTC-USDT,1070,69da771dG7627539949767623726,SELL,LIMIT,1,91342.7,-76.40485085,68936.3
1767801480303000000,OKX,BTC-USDT,1071,69da771dG7627539949767623727,SELL,LIMIT,1,91310.2,-108.9048508,68732.25
1767801594803000000,OKX,BTC-USDT,1072,69da771dG7627539949767623728,SELL,LIMIT,1,91280,-139.1048508,68581.2
1767801712503000000,OKX,BTC-USDT,1073,69da771dG7627539949767623729,SELL,LIMIT,1,91314.8,-104.3048508,68720.35
1767801832103000000,OKX,BTC-USDT,1074,69da771dG7627539949767623730,BUY,LIMIT,1,91394.2,0,68958.2
1767801955309000000,OKX,BTC-USDT,1075,69da771dG7627539949767623731,SELL,LIMIT,1,91404.6,-8.278638137,69036.45
1767802075909000000,OKX,BTC-USDT,1076,69da771dG7627539949767623732,SELL,LIMIT,1,91435.7,22.82136186,69109.6
1767802187109000000,OKX,BTC-USDT,1077,69da771dG7627539949767623733,BUY,LIMIT,1,91500,0,69221.75
1767802300100000000,OKX,BTC-USDT,1078,69da771dG7627539949767623734,SELL,LIMIT,1,91502.5,60.58090791,69229.5
1767802414600000000,OKX,BTC-USDT,1079,69da771dG7627539949767623735,SELL,LIMIT,1,91524.4,82.48090791,69273.25
1767802533500000000,OKX,BTC-USDT,1080,69da771dG7627539949767623736,SELL,LIMIT,1,91534.9,92.98090791,69283.7
1767802658000000000,OKX,BTC-USDT,1081,69da771dG7627539949767623737,BUY,LIMIT,1,91543.4,0,69281.65
1767802772000000000,OKX,BTC-USDT,1082,69da771dG7627539949767623738,BUY,LIMIT,1,91563.2,0,69303.4
1767802890500000000,OKX,BTC-USDT,1083,69da771dG7627539949767623739,BUY,LIMIT,1,91474.8,0,69126.55
1767803010300000000,OKX,BTC-USDT,1084,69da771dG7627539949767623740,SELL,LIMIT,1,91630,102.8666667,69592.4
1767803124700000000,OKX,BTC-USDT,1085,69da771dG7627539949767623741,SELL,LIMIT,1,91616.9,89.76666667,69566.15
1767803246000000000,OKX,BTC-USDT,1086,69da771dG7627539949767623742,BUY,LIMIT,1,91568.9,0,69516.2
1767803363800000000,OKX,BTC-USDT,1087,69da771dG7627539949767623743,BUY,LIMIT,1,91494.7,0,69369.55
1767803483700000000,OKX,BTC-USDT,1088,69da771dG7627539949767623744,SELL,LIMIT,1,91526.8,-3.444444444,69473.7
1767803602300000000,OKX,BTC-USDT,1089,69da771dG7627539949767623745,BUY,LIMIT,1,91400.1,0,69212.45
1767803726600000000,OKX,BTC-USDT,1090,69da771dG7627539949767623746,SELL,LIMIT,1,91265.8,-221.062963,68809.8
1767803841200000000,OKX,BTC-USDT,1091,69da771dG7627539949767623747,SELL,LIMIT,1,91183,-303.862963,68644.15
1767803963300000000,OKX,BTC-USDT,1092,69da771dG7627539949767623748,BUY,LIMIT,1,91306,0,68767
1767804087400000000,OKX,BTC-USDT,1093,69da771dG7627539949767623749,SELL,LIMIT,1,91250.1,-146.3314815,68655.35
1767804207900000000,OKX,BTC-USDT,1094,69da771dG7627539949767623750,SELL,LIMIT,1,91309.9,-86.53148148,68715.1
1767804326800000000,OKX,BTC-USDT,1095,69da771dG7627539949767623751,BUY,LIMIT,1,91462.8,0,68715.05
1767804448400000000,OKX,BTC-USDT,1096,69da771dG7627539949767623752,BUY,LIMIT,1,91416.4,0,68668.6
1767804579000000000,OKX,BTC-USDT,1097,69da771dG7627539949767623753,BUY,LIMIT,1,91344.3,0,68508.15
1767804699200000000,OKX,BTC-USDT,1098,69da771dG7627539949767623754,SELL,LIMIT,1,91269.5,-138.3333333,68318.8
1767804828700000000,OKX,BTC-USDT,1099,69da771dG7627539949767623755,BUY,LIMIT,1,91205.4,0,68171.75
1767804957800000000,OKX,BTC-USDT,1100,69da771dG7627539949767623756,BUY,LIMIT,1,91255.5,0,68322
1767805083700000000,OKX,BTC-USDT,1101,69da771dG7627539949767623757,SELL,LIMIT,1,91228.9,-90.24166667,68217.75
1767805204300000000,OKX,BTC-USDT,1102,69da771dG7627539949767623758,SELL,LIMIT,1,91222,-97.14166667,68195.2
1767805323300000000,OKX,BTC-USDT,1103,69da771dG7627539949767623759,BUY,LIMIT,1,91161,0,68072.95
1767805443700000000,OKX,BTC-USDT,1104,69da771dG7627539949767623760,SELL,LIMIT,1,91115.8,-150.6277778,67937.6
1767805565805000000,OKX,BTC-USDT,1105,69da771dG7627539949767623761,SELL,LIMIT,1,91239.9,-26.52777778,68185.75
1767805693205000000,OKX,BTC-USDT,1106,69da771dG7627539949767623762,BUY,LIMIT,1,91255,0,68190.7
1767805808305000000,OKX,BTC-USDT,1107,69da771dG7627539949767623763,BUY,LIMIT,1,91228.1,0,68146.85
1767805925105000000,OKX,BTC-USDT,1108,69da771dG7627539949767623764,SELL,LIMIT,1,91205.7,-44.14259259,68079.9
1767806047005000000,OKX,BTC-USDT,1109,69da771dG7627539949767623765,SELL,LIMIT,1,91201.6,-48.24259259,68071.65
1767806168605000000,OKX,BTC-USDT,1110,69da771dG7627539949767623766,BUY,LIMIT,1,91236.2,0,68106.1
1767806293405000000,OKX,BTC-USDT,1111,69da771dG7627539949767623767,SELL,LIMIT,1,91327.3,84.2787037,68288.45
1767806385805000000,OKX,BTC-USDT,1112,69da771dG7627539949767623768,BUY,LIMIT,1,91425.3,0,68386.3
1767806506705000000,OKX,BTC-USDT,1113,69da771dG7627539949767623769,BUY,LIMIT,1,91457,0,68449.65
1767806622505000000,OKX,BTC-USDT,1114,69da771dG7627539949767623770,SELL,LIMIT,1,91570.5,195.3929012,68790.4
1767806746305000000,OKX,BTC-USDT,1115,69da771dG7627539949767623771,SELL,LIMIT,1,91453.1,77.99290123,68566.85
1767806873105000000,OKX,BTC-USDT,1116,69da771dG7627539949767623772,BUY,LIMIT,1,91517,0,68619.3
1767807007405000000,OKX,BTC-USDT,1117,69da771dG7627539949767623773,SELL,LIMIT,1,91546.9,100.8464506,68679.25
1767807127405000000,OKX,BTC-USDT,1118,69da771dG7627539949767623774,BUY,LIMIT,1,91528.3,0,68660.5
1767807255505000000,OKX,BTC-USDT,1119,69da771dG7627539949767623775,SELL,LIMIT,1,91592.8,105.6232253,68790.85
1767807387005000000,OKX,BTC-USDT,1120,69da771dG7627539949767623776,SELL,LIMIT,1,91600.9,113.7232253,68797.7
1767807516605000000,OKX,BTC-USDT,1121,69da771dG7627539949767623777,BUY,LIMIT,1,91578.4,0,68797.65
1767807648605000000,OKX,BTC-USDT,1122,69da771dG7627539949767623778,SELL,LIMIT,1,91546.1,-32.3,68765.4
1767807786705000000,OKX,BTC-USDT,1123,69da771dG7627539949767623779,SELL,LIMIT,1,91489.2,0,68765.35
1767807915605000000,OKX,BTC-USDT,1124,69da771dG7627539949767623780,SELL,LIMIT,1,91584,0,68670.5
1767808062205000000,OKX,BTC-USDT,1125,69da771dG7627539949767623781,SELL,LIMIT,1,91538.3,0,68761.85
1767808191605000000,OKX,BTC-USDT,1126,69da771dG7627539949767623782,SELL,LIMIT,1,91446.1,0,69038.4
1767808321405000000,OKX,BTC-USDT,1127,69da771dG7627539949767623783,BUY,LIMIT,1,91226.2,288.2,69918.35
1767808452005000000,OKX,BTC-USDT,1128,69da771dG7627539949767623784,BUY,LIMIT,1,91244,270.4,69864.9
1767808579505000000,OKX,BTC-USDT,1129,69da771dG7627539949767623785,SELL,LIMIT,1,91286.6,0,69779.45
1767808716805000000,OKX,BTC-USDT,1130,69da771dG7627539949767623786,SELL,LIMIT,1,91200,0,70039.2
1767808844805000000,OKX,BTC-USDT,1131,69da771dG7627539949767623787,SELL,LIMIT,1,91169.2,0,70162.35
1767808981005000000,OKX,BTC-USDT,1132,69da771dG7627539949767623788,SELL,LIMIT,1,91172.6,0,70145.3
1767809109105000000,OKX,BTC-USDT,1133,69da771dG7627539949767623789,SELL,LIMIT,1,91141.9,0,70329.45
1767809234104000000,OKX,BTC-USDT,1134,69da771dG7627539949767623790,BUY,LIMIT,1,91287.1,-1.514285714,69313.7
1767809362404000000,OKX,BTC-USDT,1135,69da771dG7627539949767623791,SELL,LIMIT,1,91229,0,69656.75
1767809490104000000,OKX,BTC-USDT,1136,69da771dG7627539949767623792,SELL,LIMIT,1,91200,0,69859.8
1767809623314000000,OKX,BTC-USDT,1137,69da771dG7627539949767623793,BUY,LIMIT,1,91258,9.814285714,69401.35
1767809749204000000,OKX,BTC-USDT,1138,69da771dG7627539949767623794,BUY,LIMIT,1,91129,138.8142857,70304.3
1767809871804000000,OKX,BTC-USDT,1139,69da771dG7627539949767623795,BUY,LIMIT,1,91159.6,108.2142857,70120.65
1767809999604000000,OKX,BTC-USDT,1140,69da771dG7627539949767623796,SELL,LIMIT,1,91189.3,0,69971.6
1767810126804000000,OKX,BTC-USDT,1141,69da771dG7627539949767623797,BUY,LIMIT,1,91187.8,66.92857143,70001.65
1767810259404000000,OKX,BTC-USDT,1142,69da771dG7627539949767623798,BUY,LIMIT,1,91226.1,28.62857143,69789.6
1767810388804000000,OKX,BTC-USDT,1143,69da771dG7627539949767623799,BUY,LIMIT,1,91096.1,158.6285714,70309.7
1767810521504000000,OKX,BTC-USDT,1144,69da771dG7627539949767623800,BUY,LIMIT,1,91200.7,54.02857143,70077.6
1767810655504000000,OKX,BTC-USDT,1145,69da771dG7627539949767623801,BUY,LIMIT,1,91394.6,-139.8714286,69607.85
1767810799304000000,OKX,BTC-USDT,1146,69da771dG7627539949767623802,BUY,LIMIT,1,91341,-86.27142857,69661.4
1767810933704000000,OKX,BTC-USDT,1147,69da771dG7627539949767623803,BUY,LIMIT,1,91349,0,69661.35
1767811071704000000,OKX,BTC-USDT,1148,69da771dG7627539949767623804,BUY,LIMIT,1,91309,0,69621.3
1767811204404000000,OKX,BTC-USDT,1149,69da771dG7627539949767623805,BUY,LIMIT,1,91337.5,0,69678.25
1767811354404000000,OKX,BTC-USDT,1150,69da771dG7627539949767623806,SELL,LIMIT,1,91289.6,-42.23333333,69534.8
1767811484604000000,OKX,BTC-USDT,1151,69da771dG7627539949767623807,SELL,LIMIT,1,91125.3,-206.5333333,69208.05
1767811597504000000,OKX,BTC-USDT,1152,69da771dG7627539949767623808,SELL,LIMIT,1,91088.4,-243.4333333,69169.2
1767811735304000000,OKX,BTC-USDT,1153,69da771dG7627539949767623809,BUY,LIMIT,1,91188,0,69169.15
1767811883304000000,OKX,BTC-USDT,1154,69da771dG7627539949767623810,SELL,LIMIT,1,91180.5,-7.5,69161.7
1767812009304000000,OKX,BTC-USDT,1155,69da771dG7627539949767623811,BUY,LIMIT,1,91058.6,0,69161.65
1767812134803000000,OKX,BTC-USDT,1156,69da771dG7627539949767623812,SELL,LIMIT,1,90838.6,-220,68941.7
1767812259303000000,OKX,BTC-USDT,1157,69da771dG7627539949767623813,SELL,LIMIT,1,90698,0,68941.65
1767812387613000000,OKX,BTC-USDT,1158,69da771dG7627539949767623814,BUY,LIMIT,1,90873.9,-175.9,68765.8
1767812514413000000,OKX,BTC-USDT,1159,69da771dG7627539949767623815,SELL,LIMIT,1,90915,0,68765.75
1767812644403000000,OKX,BTC-USDT,1160,69da771dG7627539949767623816,SELL,LIMIT,1,90938.3,0,68742.4
1767812775407000000,OKX,BTC-USDT,1161,69da771dG7627539949767623817,SELL,LIMIT,1,90888.4,0,68823.55
1767812937907000000,OKX,BTC-USDT,1162,69da771dG7627539949767623818,SELL,LIMIT,1,90877.4,0,68875.1
1767813076007000000,OKX,BTC-USDT,1163,69da771dG7627539949767623819,SELL,LIMIT,1,90793.8,0,69190.95
1767813206707000000,OKX,BTC-USDT,1164,69da771dG7627539949767623820,BUY,LIMIT,1,90750,132.58,69430.1
1767813334207000000,OKX,BTC-USDT,1165,69da771dG7627539949767623821,BUY,LIMIT,1,90769.3,113.28,69351.65
1767813459307000000,OKX,BTC-USDT,1166,69da771dG7627539949767623822,SELL,LIMIT,1,90681,0,69616.2
1767813579907000000,OKX,BTC-USDT,1167,69da771dG7627539949767623823,BUY,LIMIT,1,90851.7,-19.515,68933.75
1767813701407000000,OKX,BTC-USDT,1168,69da771dG7627539949767623824,SELL,LIMIT,1,90800,0,69050.1
1767813837807000000,OKX,BTC-USDT,1169,69da771dG7627539949767623825,BUY,LIMIT,1,90827,-2.86125,69001.85
1767813972507000000,OKX,BTC-USDT,1170,69da771dG7627539949767623826,SELL,LIMIT,1,90715,0,69316.5
1767814097707000000,OKX,BTC-USDT,1171,69da771dG7627539949767623827,SELL,LIMIT,1,90793.5,0,68969.95
1767814222207000000,OKX,BTC-USDT,1172,69da771dG7627539949767623828,BUY,LIMIT,1,90909.2,-113.01675,68424.4
1767814339607000000,OKX,BTC-USDT,1173,69da771dG7627539949767623829,BUY,LIMIT,1,91029.3,-233.11675,67943.95
1767814461407000000,OKX,BTC-USDT,1174,69da771dG7627539949767623830,SELL,LIMIT,1,91035.8,0,67924.1
1767814589507000000,OKX,BTC-USDT,1175,69da771dG7627539949767623831,SELL,LIMIT,1,91009.9,0,68007.65
1767814712207000000,OKX,BTC-USDT,1176,69da771dG7627539949767623832,BUY,LIMIT,1,91109,-222.15005,67532.6
1767814866207000000,OKX,BTC-USDT,1177,69da771dG7627539949767623833,SELL,LIMIT,1,91036.1,0,67779.25
1767815000007000000,OKX,BTC-USDT,1178,69da771dG7627539949767623834,SELL,LIMIT,1,91050.2,0,67753.2
1767815134107000000,OKX,BTC-USDT,1179,69da771dG7627539949767623835,SELL,LIMIT,1,91041.4,0,67805.95
1767815282607000000,OKX,BTC-USDT,1180,69da771dG7627539949767623836,BUY,LIMIT,1,91127.7,-174.1143143,67202.5
1767815415407000000,OKX,BTC-USDT,1181,69da771dG7627539949767623837,BUY,LIMIT,1,91126.8,-173.2143143,67207.85
1767815563007000000,OKX,BTC-USDT,1182,69da771dG7627539949767623838,SELL,LIMIT,1,91233.9,0,66671.8
1767815694307000000,OKX,BTC-USDT,1183,69da771dG7627539949767623839,SELL,LIMIT,1,91120,0,67271.85
1767815825407000000,OKX,BTC-USDT,1184,69da771dG7627539949767623840,BUY,LIMIT,1,91169.2,-151.7959388,67022.2
1767815968207000000,OKX,BTC-USDT,1185,69da771dG7627539949767623841,BUY,LIMIT,1,91164.9,-147.4959388,67037.15
1767816095307000000,OKX,BTC-USDT,1186,69da771dG7627539949767623842,BUY,LIMIT,1,91260.1,-242.6959388,66561.1
1767816222007000000,OKX,BTC-USDT,1187,69da771dG7627539949767623843,SELL,LIMIT,1,91167.5,0,66928.55
1767816355506000000,OKX,BTC-USDT,1188,69da771dG7627539949767623844,BUY,LIMIT,1,91200,-152.576751,66769
1767816493606000000,OKX,BTC-USDT,1189,69da771dG7627539949767623845,SELL,LIMIT,1,91150,0,66968.55
1767816627306000000,OKX,BTC-USDT,1190,69da771dG7627539949767623846,BUY,LIMIT,1,91054.3,13.63859918,67447.5
1767816760306000000,OKX,BTC-USDT,1191,69da771dG7627539949767623847,SELL,LIMIT,1,91000.3,0,67663.05
1767816902106000000,OKX,BTC-USDT,1192,69da771dG7627539949767623848,SELL,LIMIT,1,90952.3,0,67847.8
1767817044706000000,OKX,BTC-USDT,1193,69da771dG7627539949767623849,SELL,LIMIT,1,90927.7,0,67992.45
1767817171826000000,OKX,BTC-USDT,1194,69da771dG7627539949767623850,BUY,LIMIT,1,90993,28.72205668,67594.1
1767817305606000000,OKX,BTC-USDT,1195,69da771dG7627539949767623851,BUY,LIMIT,1,90949.7,72.02205668,67853.85
1767817437406000000,OKX,BTC-USDT,1196,69da771dG7627539949767623852,BUY,LIMIT,1,90837.7,184.0220567,68413.8
1767817567106000000,OKX,BTC-USDT,1197,69da771dG7627539949767623853,BUY,LIMIT,1,90895.7,126.0220567,68181.75
1767817705706000000,OKX,BTC-USDT,1198,69da771dG7627539949767623854,BUY,LIMIT,1,90865.8,155.9220567,68271.4
1767817842206000000,OKX,BTC-USDT,1199,69da771dG7627539949767623855,BUY,LIMIT,1,90881,140.7220567,68240.95
1767817980716000000,OKX,BTC-USDT,1200,69da771dG7627539949767623856,SELL,LIMIT,1,90892.5,0,68229.3
1767818125206000000,OKX,BTC-USDT,1201,69da771dG7627539949767623857,SELL,LIMIT,1,90907.1,0,68200.05
1767818265006000000,OKX,BTC-USDT,1202,69da771dG7627539949767623858,BUY,LIMIT,1,91020,-79.55931444,67861.6
1767818403606000000,OKX,BTC-USDT,1203,69da771dG7627539949767623859,SELL,LIMIT,1,91066,0,67769.35
1767818542906000000,OKX,BTC-USDT,1204,69da771dG7627539949767623860,BUY,LIMIT,1,91076.3,-94.00620963,67738.7
1767818698606000000,OKX,BTC-USDT,1205,69da771dG7627539949767623861,BUY,LIMIT,1,90982.4,-0.1062096275,67933.75
1767818856506000000,OKX,BTC-USDT,1206,69da771dG7627539949767623862,SELL,LIMIT,1,91027,0,67866.7
1767818995606000000,OKX,BTC-USDT,1207,69da771dG7627539949767623863,BUY,LIMIT,1,91044.7,-40.05310481,67846.45
1767819145206000000,OKX,BTC-USDT,1208,69da771dG7627539949767623864,SELL,LIMIT,1,91066.9,0,67824.1
1767819286706000000,OKX,BTC-USDT,1209,69da771dG7627539949767623865,SELL,LIMIT,1,91056.2,0,67845.45
1767819429406000000,OKX,BTC-USDT,1210,69da771dG7627539949767623866,SELL,LIMIT,1,91019,0,67953
1767819570806000000,OKX,BTC-USDT,1211,69da771dG7627539949767623867,BUY,LIMIT,1,91024.6,12.0867238,67934.95
1767819709506000000,OKX,BTC-USDT,1212,69da771dG7627539949767623868,SELL,LIMIT,1,91183.1,0,67459.1
1767819852506000000,OKX,BTC-USDT,1213,69da771dG7627539949767623869,BUY,LIMIT,1,91149.6,-76.30995715,67593.45
1767820015603000000,OKX,BTC-USDT,1214,69da771dG7627539949767623870,SELL,LIMIT,1,91101.4,0,67737.7
1767820141003000000,OKX,BTC-USDT,1215,69da771dG7627539949767623871,BUY,LIMIT,1,91137.9,-57.58246786,67596.55
1767820317203000000,OKX,BTC-USDT,1216,69da771dG7627539949767623872,BUY,LIMIT,1,91096.3,-15.98246786,67737.3
1767820497703000000,OKX,BTC-USDT,1217,69da771dG7627539949767623873,BUY,LIMIT,1,91144.4,-64.08246786,67620.55
