simulation_ts,equity
1767801955309000000,69036.45
1767802075909000000,69109.6
1767802187109000000,69221.75
1767802300100000000,69229.5
1767802414600000000,69273.25
1767802533500000000,69283.7
1767802658000000000,69281.65
1767802772000000000,69303.4
1767802890500000000,69126.55
1767803010300000000,69592.4
1767803124700000000,69566.15
1767803246000000000,69516.2
1767803363800000000,69369.55
1767803483700000000,69473.7
1767803602300000000,69212.45
1767803726600000000,68809.8
1767803841200000000,68644.15
1767803963300000000,68767
1767804087400000000,68655.35
1767804207900000000,68715.1
1767804326800000000,68715.05
1767804448400000000,68668.6
1767804579000000000,68508.15
1767804699200000000,68318.8
1767804828700000000,68171.75
1767804957800000000,68322
1767805083700000000,68217.75
1767805204300000000,68195.2
1767805323300000000,68072.95
1767805443700000000,67937.6
1767805565805000000,68185.75
1767805693205000000,68190.7
1767805808305000000,68146.85
1767805925105000000,68079.9
1767806047005000000,68071.65
1767806168605000000,68106.1
1767806293405000000,68288.45
1767806385805000000,68386.3
1767806506705000000,68449.65
1767806622505000000,68790.4
1767806746305000000,68566.85
1767806873105000000,68619.3
1767807007405000000,68679.25
1767807127405000000,68660.5
1767807255505000000,68790.85
1767807387005000000,68797.7
1767807516605000000,68797.65
1767807648605000000,68765.4
1767807786705000000,68765.35
1767807915605000000,68670.5
1767808062205000000,68761.85
1767808191605000000,69038.4
1767808321405000000,69918.35
1767808452005000000,69864.9
1767808579505000000,69779.45
1767808716805000000,70039.2
1767808844805000000,70162.35
1767808981005000000,70145.3
1767809109105000000,70329.45
1767809234104000000,69313.7
1767809362404000000,69656.75
1767809490104000000,69859.8
1767809623314000000,69401.35
1767809749204000000,70304.3
1767809871804000000,70120.65
1767809999604000000,69971.6
1767810126804000000,70001.65
1767810259404000000,69789.6
1767810388804000000,70309.7
1767810521504000000,70077.6
1767810655504000000,69607.85
1767810799304000000,69661.4
1767810933704000000,69661.35
1767811071704000000,69621.3
1767811204404000000,69678.25
1767811354404000000,69534.8
1767811484604000000,69208.05
1767811597504000000,69169.2
1767811735304000000,69169.15
1767811883304000000,69161.7
1767812009304000000,69161.65
1767812134803000000,68941.7
1767812259303000000,68941.65
1767812387613000000,68765.8
1767812514413000000,68765.75
1767812644403000000,68742.4
1767812775407000000,68823.55
1767812937907000000,68875.1
1767813076007000000,69190.95
1767813206707000000,69430.1
1767813334207000000,69351.65
1767813459307000000,69616.2
1767813579907000000,68933.75
1767813701407000000,69050.1
1767813837807000000,69001.85
1767813972507000000,69316.5
1767814097707000000,68969.95
1767814222207000000,68424.4
1767814339607000000,67943.95
1767814461407000000,67924.1
1767814589507000000,68007.65
1767814712207000000,67532.6
1767814866207000000,67779.25
1767815000007000000,67753.2
1767815134107000000,67805.95
1767815282607000000,67202.5
1767815415407000000,67207.85
1767815563007000000,66671.8
1767815694307000000,67271.85
1767815825407000000,67022.2
1767815968207000000,67037.15
1767816095307000000,66561.1
1767816222007000000,66928.55
1767816355506000000,66769
1767816493606000000,66968.55
1767816627306000000,67447.5
1767816760306000000,67663.05
1767816902106000000,67847.8
1767817044706000000,67992.45
1767817171826000000,67594.1
1767817305606000000,67853.85
1767817437406000000,68413.8
1767817567106000000,68181.75
1767817705706000000,68271.4
1767817842206000000,68240.95
1767817980716000000,68229.3
1767818125206000000,68200.05
1767818265006000000,67861.6
1767818403606000000,67769.35
1767818542906000000,67738.7
1767818698606000000,67933.75
1767818856506000000,67866.7
1767818995606000000,67846.45
1767819145206000000,67824.1
1767819286706000000,67845.45
1767819429406000000,67953
1767819570806000000,67934.95
1767819709506000000,67459.1
1767819852506000000,67593.45
1767820015603000000,67737.7
1767820141003000000,67596.55
1767820317203000000,67737.3
1767820497703000000,67620.55
1767820658403000000,67630.9
1767820820903000000,67575.05
1767820984903000000,67670.7
1767821201003000000,67638.25
1767821352603000000,67629
1767821509003000000,67625.45
1767821676903000000,67599.2
1767821819003000000,67590.55
1767821956103000000,67583.1
1767822093903000000,67472.55
1767822227903000000,67432.4
1767822385203000000,67567.15
1767822542903000000,67357.2
1767822710903000000,67452.05
1767822842203000000,67448.4
1767822983503000000,67411.45
1767823116503000000,67403.1
1767823261203000000,67403.05
1767823394203000000,67450
1767823529803000000,67442.35
1767823658907000000,67577.3
1767823801607000000,67707.65
1767823935608000000,67651.6
1767824094308000000,67651.55
1767824226508000000,67673.9
1767824394508000000,67666.65
1767824653508000000,67749.4
1767824866508000000,67724.4
1767824996408000000,67767.7
1767825124208000000,68254.45
1767825254418000000,68464.9
1767825386008000000,68118.45
1767825504208000000,68280.9
1767825633408000000,68109.95
1767825763808000000,67918.8
1767825947308000000,67875.55
1767826077328000000,68186.5
1767826205508000000,67998.85
1767826333408000000,67953.5
1767826459908000000,68557.45
1767826579008000000,68210
1767826703708000000,68484.75
1767826834008000000,68144.2
1767826973308000000,68163.75
1767827090218000000,67754.2
1767827226905000000,67865.35
1767827351905000000,67910.8
1767827476005000000,67819.65
1767827596305000000,68061.4
1767827719315000000,68455.35
1767827837505000000,68442.1
1767827958705000000,68678.45
1767828074705000000,68688.3
1767828193505000000,68469.85
1767828309905000000,69027.8
1767828427505000000,68523.75
1767828547605000000,68375.4
1767828667705000000,68329.65
1767828789205000000,68536.9
1767828906605000000,68265.65
1767829021705000000,68166.3
1767829152905000000,68127.45
1767829271405000000,68065.5
1767829425705000000,68153.45
1767829559105000000,68037.6
1767829682505000000,68109.65
1767829858605000000,68232.6
1767829989505000000,68417.75
1767830113205000000,68623.2
1767830229605000000,68711.95
1767830343005000000,68737.4
1767830400105000000,68683.85
1767830530805000000,68659.5
1767830657205000000,68769.85
1767830788403000000,68557.8
1767830912703000000,68131.75
1767831059703000000,68066.2
1767831214403000000,67880.15
1767831339213000000,67862.6
1767831480503000000,67734.15
1767831640503000000,67649.8
1767831768103000000,67592.15
1767831903003000000,67569
1767832037403000000,67551.95
1767832210703000000,67567.4
1767832344503000000,67643.55
1767832471903000000,67784.2
1767832608203000000,67684.35
1767832738703000000,67761
1767832887803000000,67827.35
1767833039503000000,67857.3
1767833170503000000,68392.05
1767833331103000000,68397.5
1767833461103000000,68189.05
1767833581003000000,68354.6
1767833701403000000,68558.55
1767833822003000000,68440.6
1767833944003000000,68459.55
1767834069003000000,68437.9
1767834192303000000,68133.85
1767834342203000000,68467.7
1767834475307000000,68347.55
1767834595807000000,68385.3
1767834729507000000,68625.25
1767834857307000000,68654.7
1767834977807000000,68680.15
1767835105007000000,68510.9
1767835228407000000,68504.35
1767835356507000000,68625.5
1767835484507000000,69111.05
1767835625707000000,69070.4
1767835753807000000,69940.85
1767835874407000000,68200.6
1767835998627000000,68211.75
1767836124207000000,67830.9
1767836261807000000,67780.45
1767836402307000000,67821.7
1767836519407000000,67969.25
1767836645907000000,67896.4
1767836793107000000,67974.95
1767836919307000000,68131
1767837026707000000,68135.15
1767837149307000000,68099
1767837294307000000,68026.95
1767837428407000000,68138.1
1767837554717000000,68356.45
1767837676507000000,67896.5
1767837799407000000,68213.25
1767837920407000000,67655.3
1767838059204000000,68010.65
1767838174334000000,68016.9
1767838298614000000,67716.85
1767838423904000000,67881.3
1767838549404000000,67746.85
1767838669204000000,68140.9
1767838794004000000,67865.35
1767838935804000000,67320.1
1767839042704000000,66899.45
1767839165704000000,66362.9
1767839297704000000,66676.65
1767839444904000000,66558.1
1767839579204000000,66413.25
1767839679004000000,66403
1767839799304000000,66165.75
1767839917704000000,65889.1
1767840049004000000,66080.25
1767840171504000000,65703.8
1767840291504000000,65677.75
1767840396604000000,65450.3
1767840519804000000,65490.85
1767840647104000000,65798.8
1767840804004000000,65876.35
1767840947804000000,65881.5
1767841069104000000,65869.65
1767841208204000000,65859.6
1767841337104000000,65859.55
1767841473604000000,65912.7
1767841608509000000,65995.05
1767841741709000000,65968.2
1767841859109000000,65998.55
1767842011109000000,65947.2
1767842139909000000,66021.35
1767842269009000000,65995.5
1767842376409000000,65889.45
1767842523609000000,65889.4
1767842672809000000,65884.35
1767842797009000000,65969.3
1767842937209000000,65953.05
1767843051509000000,65932.8
1767843181109000000,65932.75
1767843314809000000,65879.2
1767843445509000000,65873.85
1767843584409000000,65888.5
1767843721309000000,65888.45
1767843844209000000,66050.4
1767843966609000000,66154.35
1767844093709000000,66183.4
1767844212700000000,65995.95
1767844312100000000,66009.5
1767844433000000000,66009.45
1767844556700000000,65949.3
1767844679400000000,65949.25
1767844803600000000,65928
1767844918300000000,65927.95
1767845021400000000,65903.2
1767845136200000000,65774.95
1767845264102000000,65841.1
1767845391402000000,65992.65
1767845514102000000,65862.7
1767845638302000000,65859.65
1767845755802000000,65768
1767845859202000000,65767.95
1767845982102000000,65730.1
1767846108202000000,65730.05
1767846245202000000,65696.7
1767846369602000000,65696.65
1767846481402000000,65653.5
1767846573402000000,65653.45
1767846688702000000,65639.3
1767846809202000000,65664.85
1767846928102000000,65709.8
1767847040302000000,65588.15
1767847171802000000,65505
1767847291002000000,65596.55
1767847407702000000,65697
1767847558502000000,65613.75
1767847679002000000,65419.2
1767847804002000000,65414.75
1767847934502000000,65409.7
1767848052502000000,65393.65
1767848189702000000,65351.6
1767848327802000000,65527.35
1767848463402000000,65750.6
1767848610802000000,65703.55
1767848733402000000,65852.5
1767848862400000000,66012.05
1767848994500000000,66036
1767849139200000000,65876.75
1767849253600000000,65795.1
1767849401500000000,65809.85
1767849540902000000,65816.8
1767849670002000000,66016.55
1767849811902000000,66171.9
1767849927302000000,65931.85
1767850078902000000,65446.8
1767850230902000000,65472.15
1767850365402000000,65527.1
1767850489502000000,65431.05
1767850599902000000,65412.7
1767850714702000000,65408.85
1767850859402000000,65511.7
1767850990902000000,65076.45
1767851118502000000,64986.7
1767851257202000000,64801.25
1767851399602000000,64729.7
1767851520602000000,64561.65
1767851640402000000,64527.4
1767851780202000000,64568.95
1767851933602000000,64516.9
1767852055232000000,64848.65
1767852182302000000,64344.6
1767852289502000000,64065.35
1767852418105000000,62316.7
1767852541205000000,61776.65
1767852664605000000,62508.8
1767852788005000000,61737.75
1767852913105000000,62234.7
1767853022205000000,61935.25
1767853149105000000,61259.3
1767853270305000000,61944.05
1767853400405000000,61323.2
1767853524415000000,61202.15
1767853644605000000,61385.1
1767853757105000000,61265.05
1767853883305000000,61835
1767854013005000000,61331.55
1767854151405000000,61338
1767854271415000000,61749.55
1767854401605000000,62012.5
1767854513305000000,61974.85
1767854662615000000,61944
1767854792105000000,61503.85
1767854919705000000,61215.4
1767855054205000000,60285.45
1767855163705000000,59969
1767855291605000000,59863.95
1767855416605000000,59836.4
1767855541300000000,59479.05
1767855661204000000,59380
1767855781004000000,59123.65
1767855878304000000,59144.7
1767856002207000000,59225.75
1767856124107000000,59529.9
1767856244007000000,59592.65
1767856362807000000,59469.1
1767856482207000000,59721.65
1767856608807000000,59884.6
1767856722207000000,59946.95
1767856845407000000,60180
1767856973407000000,60256.75
1767857097107000000,60306.2
1767857223007000000,60909.15
1767857355907000000,60894.1
1767857455007000000,60909.65
1767857578807000000,61253.1
1767857701107000000,61503.25
1767857827107000000,61365.3
1767857952907000000,61508.65
1767858060407000000,61287.3
1767858184407000000,62016.05
1767858317207000000,62325.6
1767858444007000000,62264.55
1767858571727000000,62311.8
1767858726907000000,62739.75
1767858851007000000,62073.1
1767858978207000000,62742.05
1767859100907000000,63094
1767859206107000000,63128.75
1767859341207000000,62597.7
1767859494807000000,62742.65
1767859618606000000,62896.6
1767859738006000000,62851.55
1767859862206000000,62889.2
1767859989106000000,63632.55
1767860117606000000,63520.3
1767860262906000000,64086.25
1767860387906000000,63885.5
1767860494506000000,63693.05
1767860628506000000,63498.6
1767860752306000000,64287.55
1767860878406000000,64289.3
1767861001806000000,64506.05
1767861121106000000,63832.6
1767861230306000000,62988.35
1767861360706000000,63134.6
1767861483106000000,62822.55
1767861607506000000,62684.8
1767861743306000000,62750.05
1767861855606000000,62950.4
1767861979806000000,62661.35
1767862106506000000,62034
1767862233806000000,61457.15
1767862364406000000,61125.9
1767862489906000000,61161.85
1767862614606000000,61116.3
1767862739106000000,61012.45
1767862863816000000,61452
1767862988806000000,60771.15
1767863110106000000,61534.8
1767863226304000000,61743.45
1767863353704000000,61887.6
1767863492004000000,61987.25
1767863640604000000,61908.1
1767863761404000000,62007.25
1767863875004000000,61861.4
1767864009704000000,60838.75
1767864135004000000,60436.4
1767864251214000000,59456.35
1767864372204000000,59894.6
1767864503604000000,59397.15
1767864632304000000,59462.9
1767864745604000000,59002.85
1767864871704000000,59662.9
1767865003704000000,59681.15
1767865141704000000,58874
1767865276004000000,59004.75
1767865410604000000,59111.2
1767865558404000000,59384.65
1767865689314000000,59491
1767865823874000000,59833.35
1767865981604000000,59468.8
1767866114824000000,59505.75
1767866251604000000,58582.8
1767866403604000000,58658.65
1767866545209000000,56323.3
1767866690609000000,57240.05
1767866818912000000,58777.9
1767866960802000000,58527.05
1767867114902000000,58380.1
1767867272202000000,58205.05
1767867420202000000,58117.9
1767867566532000000,59610.25
1767867710702000000,60339.2
1767867861002000000,62220.75
1767868013602000000,62524.4
1767868158212000000,61702.55
1767868302402000000,62848.5
1767868460802000000,61972.35
1767868604702000000,63032.8
1767868744402000000,61621.55
1767868878502000000,61420.2
1767869013602000000,60607.35
1767869141702000000,62672.8
1767869272202000000,63410.35
1767869414902000000,63181.8
1767869561602000000,63759.35
1767869698102000000,64777.9
1767869829702000000,66018.05
1767869972602000000,64697.5
1767870110102000000,65115.05
1767870242702000000,65580.8
1767870380900000000,63780.75
1767870517500000000,62999.8
1767870668200000000,63735.75
1767870818800000000,62472.6
1767870981500000000,62971.15
1767871130500000000,61441.6
1767871274000000000,59515.55
1767871414500000000,59895.5
1767871559900000000,59409.85
1767871703800000000,60846.2
1767871878900000000,60846.45
1767872020500000000,61038.3
1767872162700000000,60171.65
1767872286400000000,60530.2
1767872419000000000,59102.15
1767872547800000000,62367.6
1767872675400000000,60805.55
1767872808300000000,58236.2
1767872940900000000,59082.15
1767873070400000000,62198.5
1767873204200000000,61875.05
1767873335500000000,61807.2
1767873467600000000,61129.55
1767873602600000000,62297.9
1767873735000000000,61129.05
1767873874500000000,59516.5
1767874020703000000,59648.45
1767874148003000000,55752.2
1767874273703000000,54465.75
1767874402103000000,56321.8
1767874530303000000,54854.35
1767874657303000000,54569.1
1767874782403000000,54093.85
1767874905703000000,54963.2
1767875031403000000,56777.15
1767875161603000000,55667.5
1767875286103000000,56699.45
1767875423003000000,55685.2
1767875568803000000,55638.45
1767875697203000000,54285.6
1767875822603000000,52571.55
1767875946503000000,53900.8
1767876067413000000,55167.95
1767876195903000000,56902.1
1767876324503000000,57782.85
1767876452503000000,57475.3
1767876585903000000,57871.25
1767876709903000000,59108.7
1767876838703000000,55905.45
1767876985003000000,57053.1
1767877147303000000,56985.85
1767877269203000000,56454.5
1767877393303000000,56544.65
1767877531203000000,55638.4
1767877701007000000,56342.35
1767877832107000000,56643.6
1767877975407000000,57322.75
1767878104407000000,56822.7
1767878234007000000,55668.25
1767878379807000000,58238.6
1767878501627000000,58596.95
1767878632607000000,58603.2
1767878762007000000,58964.35
1767878901007000000,60014.5
1767879035007000000,59281.55
1767879185907000000,56021.9
1767879313907000000,54383.55
1767879445407000000,54244.3
1767879583607000000,57052.45
1767879717507000000,56950.9
1767879868907000000,57538.85
1767880001007000000,58208.7
1767880121307000000,54890.65
1767880249007000000,54026.4
1767880373707000000,53723.95
1767880496207000000,54625.7
1767880615807000000,54678.85
1767880775807000000,55740.2
1767880899707000000,53298.15
1767881021707000000,51572.6
1767881144807000000,51286.95
1767881267807000000,51568.2
1767881395107000000,52441.75
1767881521329000000,51542.7
1767881645209000000,52460.65
1767881769209000000,52243.1
1767881894809000000,52273.85
1767882019809000000,50807.4
1767882142819000000,48883.75
1767882269209000000,49931.1
1767882392609000000,41899.85
1767882516309000000,44157.3
1767882635609000000,45659.65
1767882760409000000,47380
1767882883909000000,49160.75
1767883005609000000,51899.8
1767883129909000000,47385.35
1767883253009000000,49560.9
1767883373609000000,47710.65
1767883497007000000,41887
1767883623207000000,48875.65
1767883746507000000,51565.7
1767883871107000000,53945.85
1767883992407000000,55208.3
1767884110807000000,54479.25
1767884227007000000,51501.9
1767884345907000000,53582.65
1767884469207000000,52243
1767884592107000000,51526.55
1767884719817000000,52136.4
1767884842403000000,57352.35
1767884962403000000,59859.5
1767885085403000000,61685.45
1767885206703000000,61742.9
1767885331103000000,61826.85
1767885456903000000,62611.8
1767885580503000000,64438.15
1767885707103000000,62690.6
1767885828403000000,63048.15
1767885953603000000,64973.2
1767886084803000000,65887.55
1767886220503000000,65532.5
1767886345503000000,68922.85
1767886467003000000,63838.7
1767886591803000000,59075.45
1767886716103000000,61990.4
1767886845603000000,62951.25
1767886971803000000,65371.2
1767887099903000000,63173.85
1767887225003000000,60818.8
1767887353003000000,61328.35
1767887483903000000,64268.8
1767887624003000000,63045.45
1767887756203000000,63358.6
1767887888203000000,67895.55
1767888021103000000,72669.1
1767888151403000000,73623.85
1767888283813000000,69325.4
1767888417406000000,72206.55
1767888546006000000,69455.2
1767888678406000000,69043.55
1767888807811000000,71636.1
1767888939511000000,67900.85
1767889070601000000,68353.2
1767889199101000000,64799.95
1767889332601000000,64733.2
1767889463801000000,65687.15
1767889592001000000,68411.9
1767889723201000000,65981.85
1767889852401000000,65194.2
1767889980901000000,62848.15
1767890114801000000,63644.8
1767890241801000000,59459.75
1767890378801000000,64208.9
1767890505401000000,64949.85
1767890633701000000,71704.7
1767890764601000000,73987.65
1767890895701000000,74793.6
1767891027201000000,75199.95
1767891170501000000,72192.9
1767891303201000000,70621.65
1767891441801000000,71794.7
1767891568311000000,74885.85
1767891689401000000,76588.6
1767891816101000000,82508.55
1767891951701000000,81054.6
1767892089200000000,84652.85
1767892227200000000,85421.7
1767892364300000000,83341.65
1767892516300000000,83573.1
1767892645300000000,83426.85
1767892779400000000,82380.7
1767892911200000000,84022.85
1767893044200000000,83102.3
1767893177400000000,78353.85
1767893310400000000,77895.3
1767893450400000000,78826.85
1767893588600000000,79078.8
1767893727300000000,83240.35
1767893863100000000,81612.3
1767893996800000000,85112.05
1767894138900000000,87768.9
1767894277600000000,86803.65
1767894412500000000,89272.3
1767894557100000000,90700.25
1767894704300000000,93484.8
1767894838300000000,93895.15
1767894975400000000,94499.6
1767895111400000000,92135.95
1767895275900000000,94507.1
1767895410910000000,93839.05
1767895548100000000,89882.5
1767895685401000000,91946.45
1767895821201000000,92345.9
1767895956101000000,91901.85
1767896091601000000,86718.7
1767896227401000000,85979.35
1767896364001000000,89214.2
1767896502401000000,88693.35
1767896637901000000,90004.8
1767896773501000000,87234.15
1767896909001000000,89893.6
1767897039601000000,91517.35
1767897187301000000,87593.3
1767897325701000000,85472.65
1767897460601000000,85679.4
1767897585311000000,84552.35
1767897720501000000,77329.8
1767897857501000000,79684.95
1767897992501000000,79459.3
1767898125501000000,83116.85
1767898258501000000,85806.1
1767898386501000000,86351.05
1767898524901000000,81184.7
1767898665102000000,79254.65
1767898810802000000,84568.8
1767898954502000000,81508.75
1767899104102000000,87952.2
1767899246509000000,88962.15
1767899393509000000,89853.9
1767899540109000000,90021.85
1767899684319000000,88748.1
1767899826909000000,78637.25
1767899965809000000,81017.7
1767900113509000000,81597.25
1767900258509000000,82312.7
1767900406909000000,81041.05
1767900585009000000,82912.7
1767900745709000000,85271.05
1767900892919000000,91837.1
1767901036409000000,90803.05
1767901177809000000,91959.5
1767901319309000000,87911.45
1767901479709000000,87189
1767901621409000000,84110.35
1767901775309000000,84848.3
1767901922209000000,84792.25
1767902088909000000,81258.8
1767902228409000000,74578.35
1767902393909000000,77273
1767902544309000000,70686.75
1767902702309000000,68449.4
1767902851003000000,65945.25
1767903000303000000,64975.8
1767903151803000000,64447.55
1767903300903000000,67181.4
1767903450903000000,65095.15
1767903595403000000,67799.8
1767903746603000000,65519.85
1767903901503000000,65145.4
1767904037003000000,63788.75
1767904172903000000,64565.7
1767904321603000000,65804.05
1767904472703000000,65618.5
1767904613903000000,68209.25
1767904751503000000,70710.6
1767904890803000000,70349.25
1767905030603000000,71235.8
1767905170003000000,71274.75
1767905334103000000,73184.9
1767905470703000000,71849.85
1767905620303000000,73624.6
1767905760803000000,75668.05
1767905899703000000,74658.2
1767906045403000000,75412.15
1767906182903000000,76420.9
1767906329103000000,78428.05
1767906467806000000,77780.5
1767906601916000000,77984.45
1767906759006000000,79313.8
1767906911906000000,80309.75
1767907051906000000,78964.7
1767907185906000000,78551.85
1767907331906000000,78158.5
1767907468906000000,78582.85
1767907605306000000,79443
1767907743106000000,79244.95
1767907888106000000,78873
1767908054406000000,79338.95
1767908191706000000,80506.5
1767908338506000000,82292.85
1767908498206000000,82614.8
1767908645606000000,82422.75
1767908801506000000,82703.3
1767908968006000000,82428.75
1767909114206000000,82796.2
1767909262306000000,82283.55
1767909431106000000,83287.9
1767909583606000000,82100.65
1767909759606000000,83237.3
1767909905316000000,82554.05
1767910062706000000,80280.6
1767910200506000000,80332.55
1767910337206000000,81755
1767910468106000000,86585.75
1767910598106000000,85128.2
1767910760606000000,84830.25
1767910899706000000,83707.7
1767911069706000000,84174.45
1767911204306000000,83512
1767911338106000000,82292.85
1767911474006000000,81274.5
1767911612106000000,79370.75
1767911775006000000,80322
1767911911006000000,79673.95
1767912046006000000,79096.3
1767912181406000000,79468.25
1767912330406000000,79895.5
1767912496906000000,81477.25
1767912643706000000,81518.6
1767912842806000000,81158.55
1767913134606000000,81043.6
1767913267306000000,82348.15
1767913397206000000,83742.5
1767913538406000000,82591.15
1767913676108000000,82949.9
1767913824208000000,83177.85
1767913963008000000,82697.1
1767914101108000000,82452.85
1767914245208000000,83194.1
1767914385108000000,82633.05
1767914520308000000,82454.5
1767914656408000000,83446.65
1767914792808000000,82559.1
1767914956808000000,82558.95
1767915103308000000,82663.9
1767915252108000000,80731.85
1767915414208000000,80016.5
1767915560608000000,80755.65
1767915703308000000,80279.5
1767915837708000000,79131.05
1767915970908000000,79068
1767916109408000000,79203.95
1767916245308000000,79124.1
1767916386208000000,77917.95
1767916518208000000,78832.6
1767916645008000000,78736.55
1767916776408000000,78415.2
1767916800608000000,78565.15
1767916961408000000,78097.7
1767917092708000000,78641.65
1767917224600000000,79097.3
1767917357800000000,78978.65
1767917489600000000,79253.7
1767917641500000000,79704.65
1767917768800000000,79362.3
1767917907500000000,78088.25
1767918068000000000,78593.6
1767918203730000000,79443.55
1767918344000000000,78943.8
1767918492400000000,78209.35
1767918643500000000,78355.3
1767918777300000000,78445.85
1767918909600000000,78774.5
1767919073600000000,79202.25
1767919215800000000,80328.9
1767919347000000000,80658.85
1767919489200000000,81065.4
1767919619440000000,81139.35
1767919749200000000,82514.9
1767919877930000000,81914.85
1767920053000000000,82275.8
1767920190700000000,82221.75
1767920319200000000,82244.8
1767920461300000000,81794.25
1767920608300000000,82286.3
1767920743500000000,82420.25
1767920875109000000,82021.2
1767921014409000000,82678.55
1767921158309000000,81874.4
1767921309009000000,81926.85
1767921461309000000,81874.7
1767921599609000000,81724.65
1767921733509000000,81289.7
1767921866809000000,79235.85
1767922003009000000,78793.8
1767922135709000000,81560.35
1767922269909000000,83394.6
1767922413609000000,83511.55
1767922543409000000,78398.6
1767922672409000000,74068.55
1767922800609000000,76227
1767922929519000000,76581.15
1767923065609000000,75074.6
1767923196609000000,76251.55
1767923334309000000,76816.4
1767923467309000000,77705.15
1767923602509000000,77097.9
1767923731909000000,77316.25
1767923886109000000,77868.2
1767924015809000000,78309.75
1767924169109000000,77464.7
1767924299009000000,81227.85
1767924430705000000,85740.3
1767924568705000000,84951.25
1767924704405000000,87188.7
1767924837705000000,87427.85
1767924976005000000,88202.8
1767925121505000000,86042.15
1767925256905000000,87509.6
1767925398405000000,87106.75
1767925533305000000,85419
1767925668705000000,84079.75
1767925814805000000,83525.4
1767925951805000000,83549.55
1767926100805000000,82027
1767926237705000000,82424.95
1767926380605000000,81360.9
1767926519805000000,81522.85
1767926677505000000,81883.8
1767926814205000000,81543.75
1767926947005000000,79483.6
1767927111005000000,79196.85
1767927254905000000,79341.7
1767927414105000000,78456.05
1767927582005000000,78271
1767927732605000000,76791.55
1767927875705000000,78059
1767928020702000000,79985.55
1767928161902000000,80865.5
1767928305202000000,81933.45
1767928502202000000,81275.6
1767928663902000000,80565.15
1767928807902000000,82211.9
1767928966102000000,81410.15
1767929114302000000,78845.1
1767929265802000000,76954.25
1767929417602000000,77969.2
1767929570302000000,78257.75
1767929721002000000,79196.2
1767929861202000000,83345.75
1767929994202000000,83645.3
1767930125302000000,82045.75
1767930286502000000,82887.7
1767930415802000000,84675.65
1767930550102000000,84176.5
1767930683802000000,82988.45
1767930817912000000,82892.7
1767930946812000000,84104.65
1767931089102000000,83335.4
1767931219102000000,83268.15
1767931351002000000,82121.1
1767931500902000000,82470.25
1767931644504000000,80637.4
1767931782604000000,80183.75
1767931922504000000,79214.4
1767932103404000000,78783.15
1767932262704000000,78739.6
1767932411504000000,79291.15
1767932550904000000,79125.8
1767932689104000000,80500.55
1767932861004000000,80726.7
1767933002504000000,80993.65
1767933150304000000,78714.6
1767933284104000000,76906.55
1767933424304000000,75410.1
1767933573404000000,76493.85
1767933722804000000,77380.4
1767933870204000000,77548.35
1767934026804000000,77597.6
1767934216404000000,77440.75
1767934384504000000,77548.8
1767934541204000000,77935.75
1767934675004000000,77953.1
1767934805904000000,77261.45
1767934935104000000,79500.2
1767935071004000000,80511.05
1767935207208000000,79298.3
1767935352408000000,79184.25
1767935502708000000,79065.1
1767935649418000000,78951.05
1767935784708000000,78843.7
1767935926208000000,77470.55
1767936056608000000,76063.8
1767936190808000000,76399.85
1767936360408000000,77798.9
1767936524108000000,77518.85
1767936666008000000,77434.7
1767936794208000000,76253.05
1767936924808000000,75580.7
1767937094108000000,74951.45
1767937222508000000,77324.7
1767937377408000000,77218.25
1767937547208000000,76823.8
1767937751208000000,76727.75
1767937915808000000,76707.4
1767938100808000000,77919.35
1767938240108000000,79568.5
1767938408608000000,79894.75
1767938549308000000,79568
1767938706908000000,79919.95
1767938855401000000,79321.4
1767939002101000000,78633.75
1767939136301000000,78364.4
1767939286001000000,78501.15
1767939417301000000,79652.6
1767939557001000000,77641.25
1767939693902000000,77537.7
1767939837302000000,77941.25
1767940061702000000,78093
1767940198502000000,76342.55
1767940342502000000,76603.3
1767940477302000000,79999.85
1767940621302000000,79380.3
1767940771402000000,78564.25
1767940930902000000,80156.7
1767941100202000000,80318.65
1767941261802000000,80882.1
1767941402702000000,80133.25
1767941533902000000,79781.7
1767941684702000000,79964.05
1767941834302000000,81118.4
1767941990002000000,81274.15
1767942181102000000,79853.3
1767942326702000000,79543.65
1767942510202000000,79298.6
1767942701602000000,78785.55
1767942837402000000,78619.9
1767943001002000000,77806.65
1767943172302000000,77583.2
1767943322702000000,77230.35
1767943470302000000,78035.3
1767943627702000000,78225.45
1767943761622000000,76590.9
1767943899802000000,75411.05
1767944036002000000,73433.5
1767944171802000000,74947.05
1767944308602000000,74680.4
1767944445702000000,74859.55
1767944582602000000,75730.7
1767944738602000000,75010.65
1767944887002000000,74936.2
1767945029402000000,74693.15
1767945173902000000,74401.7
1767945310902000000,73666.65
1767945455312000000,71549.6
1767945592402000000,68399.55
1767945742902000000,68126.9
1767945877902000000,61538.85
1767946013300000000,64672.9
1767946164100000000,66375.25
1767946313010000000,67708.2
1767946459700000000,66544.55
1767946610000000000,68029.5
1767946754500000000,69805.45
1767946930100000000,70148.6
1767947069800000000,72314.35
1767947235800000000,70934.3
1767947372100000000,66262.85
1767947506400000000,64919.7
1767947640300000000,63038.05
1767947772400000000,65282
1767947903500000000,60491.35
1767948040600000000,59353.7
1767948174500000000,55206.85
1767948307705000000,55339.7
1767948442505000000,43561.05
1767948570505000000,37047.5
1767948703605000000,35967.45
